"client_id","age","gender_code","directory","amrg_eop","acsh_eop","acrd_eop","pcur_eop","pcrd_eop","psav_eop","pdep_eop","swork_s","tpos_s","retail_cost","auto_cost","calls_cost","communal_cost","gos_cost","personal_cost","shops_cost","rent_cost","contract_cost","transport_cost","building_cost","prof_cost","business_cost","constributions_cost","avia_cost","vendors_cost","hotels_cost","pleasure_cost","finance_cost","other_cost","transactions_count","clothes_cost","auto_count","calls_count","communal_count","gos_count","personal_count","shops_count","clothes_count","rent_count","contract_count","transport_count","building_count","prof_count","business_count","constributions_count","avia_count","vendors_count","hotels_count","pleasure_count","finance_count","other_count","retail_count"
306,34,"М","Самара",0.0,304462.55,599999.4,16.53,68000.0,0.0,0.0,260411.84,267777.98,1612.9,2699.75,0,18867.97,0,350.0,0,0,565.0,500.0,0,0,0,0,0,0,0,234090.0,7990.26,48098.78,40,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,21,1,2,6
307,39,"М","Москва",0.0,0.0,496727.18,0.0,792.72,0.0,2095392.28,259505.88,607727.18,10182.060000000001,6822.12,0,111000.0,0,1540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
308,66,"М","Москва",0.0,2707915.47,0.0,41.99,2369252.75,0.0,52561.49,178382.78,108168.66,6303.54,56888.07,0,10225.0,251.25,0,0,0,0,0,13920.0,0,0,0,890.0,0,0,0,0,0,66,0,6,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23
309,48,"М","Москва",0.0,600000.0,0.0,0.0,416583.35,0.0,0.0,94148.19,64800.1,56276.49999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
310,50,"Ж","Москва",0.0,0.0,133502.5,0.0,8520.16,0.0,0.0,68490.0,88025.83,41117.880000000005,0,434.62,0,0,0,14936.6,0,5804.0,0,900.0,0,0,0,0,0,0,840.0,0,0,150,0,0,1,0,0,0,6,0,0,15,0,1,0,0,0,0,0,0,1,0,0,78
311,32,"Ж","Санкт-Петербург",0.0,0.0,208503.21,0.04,176596.37,0.0,0.0,279037.25,166880.65,11341.0,0,0,0,0,1425.0,78768.4,0,420.0,0,22190.0,0,0,0,0,0,0,399.0,0,0,32,0,0,0,0,0,1,9,0,0,2,0,5,0,0,0,0,0,0,1,0,0,4
312,33,"М","Санкт-Петербург",0.0,1828929.52,4963.85,1564337.42,406305.86,16200.01,0.0,213327.33,143122.21,35379.43,1243.53,0,647.0,400.0,1440.0,16034.0,0,4284.0,0,13678.0,0,0,0,73.0,0,0,14880.0,8400.0,0,186,0,3,0,6,1,1,5,0,0,3,0,4,0,0,0,1,0,0,1,1,0,82
313,64,"М","Москва",0.0,783358.24,0.0,22612.4,190137.01,0.0,0.0,223831.15,93383.12,28677.42,9718.900000000001,0,21886.800000000003,0,0,4959.0,0,521.0,940.0,0,0,0,0,0,2050.0,2050.0,0,0,0,48,0,7,0,7,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,14
314,40,"Ж","Москва",0.0,262082.57,0.0,0.0,85668.49,0.0,0.0,113535.0,60513.31,13062.779999999999,0,0,7935.15,7000.0,1200.0,12291.0,0,4122.0,0,0,0,0,0,0,0,0,3560.0,0,59.0,43,0,0,0,6,3,1,2,0,0,6,0,0,0,0,0,0,0,0,4,0,1,8
315,43,"М","Москва",129985.18,0.0,8348.0,0.67,96842.17,0.0,0.0,139714.52,59481.76,25366.99,5628.77,0,952.0,0,250.0,6050.0,0,0,310.0,0,0,0,0,0,0,0,1670.0,0,0,65,0,6,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,33
316,34,"Ж","Москва",0.0,1969112.18,0.0,500.44,10237.02,0.0,0.0,117451.08,56301.75,12353.14,10714.01,364.77,1000.0,7508.41,0,8202.0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,36,0,7,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
317,31,"М","Новый Уренгой",0.0,2040926.61,0.0,0.0,204395.85,0.0,16193.26,60077.92,390509.69,24950.960000000003,85174.48,0,79618.0,502.5,0,6452.0,0,0,4150.0,0,1824.0,0,0,0,0,0,0,0,0,154,0,30,0,3,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,24
318,34,"М","Москва",0.0,287805.41,166146.81,0.0,94071.77,0.0,0.0,216332.07,194482.53,20836.329999999998,13945.789999999999,0,1495.0,1106.17,3193.0,0,0,5365.990000000001,15183.0,2251.0,0,0,33968.0,0,55000.0,55000.0,3500.0,0,0,135,0,15,0,2,5,4,0,0,0,32,1,1,0,0,2,0,2,2,1,0,0,19
319,48,"Ж","Москва",0.0,545693.19,0.0,0.0,51263.44,54000.59,0.0,144316.12,262485.06,14094.059999999998,0,0,0,0,0,1100.0,0,0,0,0,0,0,0,0,0,0,0,0,60000.0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
320,41,"М","Новый Уренгой",0.0,895299.49,0.0,0.0,21992.65,0.01,58790.62,96075.42,150925.91,55870.06999999999,20828.0,0,0,4970.0,0,915.0,0,0,12800.0,0,0,0,0,3650.0,0,0,1150.0,0,0,122,0,9,0,0,2,0,3,0,0,0,1,0,0,0,0,1,0,0,6,0,0,74
321,32,"М","Санкт-Петербург",0.0,2072961.92,0.0,0.0,129689.7,0.0,0.0,417360.85,88264.31,16256.82,9857.32,0,1555.24,1000.0,1100.0,0,0,600.0,0,730.0,2100.0,0,0,0,6200.0,6200.0,0,0,0,74,0,8,0,2,1,1,0,0,0,3,0,1,6,0,0,0,2,2,0,0,0,18
322,38,"М","Москва",0.0,1082358.51,0.0,0.0,655351.35,0.0,0.0,654557.56,110815.03,29626.38,19287.0,0,467.05,0,600.0,0,0,10426.6,0,0,200.0,0,3755.0,0,0,0,0,0,0,43,0,5,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11
323,32,"Ж","Москва",0.0,380011.39,0.0,112.0,265295.18,0.0,0.0,180966.13,137415.22,40227.049999999996,1238.7,0,0,0,0,1000.0,0,60456.0,0,323.0,1950.0,0,0,0,23940.0,23940.0,0,0,0,56,0,3,0,0,0,0,1,0,0,6,0,1,4,0,0,0,3,3,0,0,0,20
324,34,"М","Москва",0.0,485561.19,0.0,0.0,63670.31,0.0,0.0,74441.9,57009.77,31763.090000000004,2461.88,0,990.0,0,2450.0,3862.0,0,0,0,0,1801.0,0,0,0,0,0,400.0,0,0,42,0,3,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,18
325,31,"М","Красноярск",0.0,4184430.84,0.0,2677.76,3816.52,0.04,0.0,312716.0,87361.62,19296.340000000004,3182.22,0,1000.0,0,3200.0,0,0,8590.0,0,11040.0,0,0,0,0,0,0,920.0,0,0,44,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,13
326,50,"Ж","Москва",10596961.04,0.0,0.0,294.22,84560.54,450000.0,0.0,826500.0,335801.3,27265.44,0,0,15831.859999999999,0,23279.0,129315.0,0,0,0,7500.0,1000.0,0,0,0,0,0,30000.0,0,0,67,0,0,0,7,0,3,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,22
327,47,"М","Санкт-Петербург",638536.03,0.0,0.0,0.0,55000.35,0.0,0.0,64967.36,56283.66,17991.300000000003,0,0,500.0,0,2000.0,0,0,0,0,8237.189999999999,0,0,0,0,0,0,0,690.0,0,108,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,41
328,46,"Ж","Москва",0.0,0.0,384292.59,0.0,338992.35,376006.92,6618264.7,263051.0,477791.17,55624.77,16684.64,0,4033.87,0,0,8997.0,91850.0,76260.0,0,20040.0,0,0,0,0,83700.0,83700.0,0,0,0,92,0,9,0,2,0,0,3,0,1,1,0,3,0,0,0,0,1,1,0,0,0,50
329,46,"М","Тула",0.0,840639.53,0.0,0.0,102461.6,0.0,0.0,170135.46,77215.46,25157.530000000002,5070.48,9013.84,0,753.75,0,9624.0,0,0,0,0,0,0,0,0,0,0,6822.0,0,0,84,0,7,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,29
330,45,"Ж","Москва",0.0,1301875.11,0.0,0.0,2445.74,0.0,0.0,89806.92,58341.26,3558.45,0,0,599.0,0,2500.0,18046.0,0,19511.0,0,0,698.0,0,0,0,0,0,399.0,0,0,75,0,0,0,1,0,2,7,0,0,38,0,0,2,0,0,0,0,0,1,0,0,5
331,53,"Ж","Новый Уренгой",2866133.22,497664.53,32394.19,0.0,52731.15,0.0,0.0,96519.25,65683.05,3670.0,6494.05,0,0,0,500.0,0,0,0,0,0,0,0,0,0,15792.0,15792.0,3210.0,0,0,16,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
332,33,"М","Екатеринбург",4530219.66,0.0,0.0,0.0,19480.73,0.0,0.0,141147.19,65653.81,4633.3,7800.0,0,0,0,650.0,3912.0,0,0,4860.0,2000.0,0,0,0,0,0,0,0,0,59.0,110,0,8,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,11
333,32,"М","Москва",0.0,1575492.77,0.0,0.0,5706.59,642049.34,0.0,223966.76,71360.48,14406.749999999998,25048.480000000003,0,0,1256.25,400.0,14141.0,0,1853.0,0,0,0,0,0,0,0,0,0,0,0,77,0,11,0,0,3,1,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29
334,47,"М","Уфа",0.0,847533.48,48207.81,28.58,19467.77,0.0,0.0,94773.72,56707.58,26415.109999999993,11616.36,0,180.0,350.0,0,0,0,1800.0,0,0,0,0,0,0,0,0,0,0,3120.16,94,0,12,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,40
431,48,"Ж","Новый Уренгой",0.0,0.0,374335.12,315.28,27371.33,0.0,0.0,68565.7,155867.2,48255.78,0,0,6487.0,0,0,46213.0,0,9243.0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35
335,36,"М","Санкт-Петербург",0.0,1227916.62,0.0,0.0,3340.7,39876.77,0.0,82500.0,71016.68,35210.59,340.0,463.56,625.0,2100.0,0,0,0,17077.53,0,0,290.0,0,0,0,0,0,0,0,0,136,0,2,2,1,1,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,54
336,39,"Ж","Москва",5581685.74,0.0,0.0,0.0,33548.98,336515.24,17248.58,239173.09,92533.58,15651.989999999998,680.0,0,5539.75,0,2350.0,39278.0,0,0,0,7100.0,0,0,0,2571.0,0,0,0,0,0,49,0,1,0,3,0,1,7,0,0,0,0,3,0,0,0,1,0,0,0,0,0,18
337,32,"Ж","Москва",0.0,1632941.18,26018.7,0.53,55118.15,0.0,0.0,155419.0,165595.14,34432.340000000004,0,0,0,4890.0,12805.5,48337.0,0,3185.0,0,25360.0,3750.0,0,0,0,0,0,4700.0,0,0,121,0,0,0,0,1,6,6,0,0,12,0,2,18,0,0,0,0,0,2,0,0,25
338,39,"Ж","Москва",0.0,1172672.98,0.0,0.0,52634.46,0.0,0.0,263496.06,55753.51,18087.370000000003,1499.84,0,1500.0,0,0,8410.0,0,8805.0,0,0,150.0,0,0,0,0,0,440.0,0,0,33,0,1,0,3,0,0,2,0,0,5,0,0,1,0,0,0,0,0,1,0,0,12
339,33,"М","Москва",0.0,565934.07,0.0,0.0,65106.76,0.0,0.0,255283.73,52792.68,8428.070000000002,5594.36,0,0,251.25,0,2799.0,0,1384.0,0,0,0,0,0,0,0,0,0,0,59.0,55,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25
340,37,"М","Санкт-Петербург",9824255.44,0.0,0.0,0.0,35554.45,0.0,0.0,1083668.84,887571.87,4190.87,147.24,0,714808.52,0,0,33297.12,823.36,16076.5,0,7328.0,0,0,0,0,49920.13,49920.13,0,16308.66,0,78,0,1,0,8,0,0,3,0,1,19,0,2,0,0,0,0,6,6,0,2,0,5
341,39,"М","Москва",0.0,3840707.23,0.0,25.12,107427.75,0.0,0.0,183684.53,369597.27,51725.13,9075.11,0,32066.550000000003,23284.59,6361.0,1790.0,0,28510.699999999997,500.0,0,950.0,0,13412.0,2160.0,0,0,599.0,360.45,0,113,0,3,0,15,9,3,1,0,0,46,1,0,2,0,2,1,0,0,3,1,0,12
342,39,"М","Томск",0.0,209093.41,18009.36,0.0,102984.21,0.0,2750000.0,73687.0,71411.49,17191.320000000007,1500.0,0,1438.4,0,0,13058.0,0,0,12236.0,1050.0,0,0,0,0,0,0,0,0,0,107,0,1,0,1,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,41
343,49,"М","Тула",0.0,304021.1,0.0,0.0,164065.18,0.0,51481.58,139552.82,81537.48,25376.969999999994,9637.359999999999,0,12595.0,0,0,0,0,0,0,9920.0,0,0,0,0,0,0,0,0,0,65,0,6,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22
344,30,"Ж","Москва",0.0,0.0,419464.07,0.0,67965.44,0.0,35829.22,93466.09,58725.38,18096.48,5681.14,0,0,2268.74,7650.0,0,0,0,0,0,2940.0,0,0,0,0,0,0,0,0,46,0,3,0,0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
345,49,"Ж","Сургут",0.0,1006346.33,0.0,0.0,23919.11,0.0,0.0,159733.87,85762.89,24635.960000000003,0,0,799.0,0,2500.0,19225.9,0,5917.0,0,4000.0,0,0,0,0,0,0,0,2962.1,0,140,0,0,0,2,0,2,5,0,0,34,0,1,0,0,0,0,0,0,0,1,0,38
346,34,"Ж","Москва",0.0,0.0,134625.17,15092.63,276921.67,0.0,160141.14,77099.91,137770.62,18716.770000000004,0,0,2846.85,0,19560.0,0,0,6152.0,0,0,0,0,6390.0,0,61100.0,61100.0,0,0,0,87,0,0,0,1,0,2,0,0,0,16,0,0,0,0,1,0,4,4,0,0,0,32
347,34,"Ж","Москва",0.0,355641.03,92456.6,0.0,1923.6,0.0,0.0,195345.54,106808.32,35175.07,12312.64,0,7320.0,2093.5,416.5,30877.0,0,1854.0,0,4900.0,0,0,0,2530.0,0,0,0,0,10486.3,96,0,6,0,3,4,1,6,0,0,2,0,1,0,0,0,1,0,0,0,0,1,51
348,36,"М","Москва",0.0,362058.95,0.0,0.0,62417.2,0.0,0.0,107327.62,57993.79,21092.400000000005,2483.51,0,1139.85,0,0,18314.0,0,320.0,0,4841.0,0,0,0,0,0,0,0,0,0,60,0,2,0,2,0,0,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,24
349,42,"М","Центральный",0.0,683978.05,0.0,0.0,133787.28,0.0,0.0,102582.94,60914.2,26117.94,23872.199999999997,0,0,0,0,0,0,4233.5,0,0,15.0,0,0,450.0,255.0,255.0,0,0,0,113,85.0,27,0,0,0,0,0,1,0,6,0,0,1,0,0,1,1,1,0,0,0,51
350,58,"М","Сургут",0.0,4049710.19,265494.56,3.16,101578.05,0.0,0.0,138019.6,662964.63,40790.06,3010.25,0,1680.0,0,20670.0,248144.6,0,4990.72,450.0,0,3800.0,0,0,0,96400.0,96400.0,3900.0,0,0,63,0,2,0,1,0,5,11,0,0,1,1,0,3,0,0,0,5,5,1,0,0,13
351,34,"М","Москва",0.0,850907.31,93524.77,0.0,14213.68,0.0,0.0,78150.62,86419.13,22934.94,7083.38,0,865.2,0,6061.63,4045.05,0,1954.49,0,3410.0,5000.0,0,0,1420.0,0,0,3500.0,0,0,116,0,5,0,1,0,4,3,0,0,4,0,1,1,0,0,1,0,0,1,0,0,31
352,63,"Ж","Москва",0.0,823248.54,0.0,0.0,2421.93,601.1,0.0,302608.1,135455.0,0,0,0,132440.0,3015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,42,"Ж","Москва",7201583.0,0.0,95071.3,930526.3,137496.17,0.0,973535.31,200970.0,137555.07,26157.610000000004,0,0,0,0,3588.0,55694.0,0,550.0,0,0,2300.0,0,0,1301.0,0,0,0,0,0,98,0,0,0,0,0,3,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40
354,35,"М","Санкт-Петербург",0.0,0.0,295949.1,0.0,398678.36,0.0,0.0,120060.0,456922.0,456622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
355,37,"Ж","Москва",3962257.72,0.0,12839.64,36.72,7034.18,0.0,0.0,117562.0,66394.5,14772.449999999997,400.0,0,3590.31,0,0,18418.0,0,1970.0,0,3380.0,0,0,0,0,0,0,7650.0,11822.74,0,81,0,1,0,3,0,0,6,0,0,1,0,2,0,0,0,0,0,0,4,1,0,50
356,39,"Ж","Санкт-Петербург",16510614.75,0.0,0.0,0.0,317807.29,35042.08,0.0,622775.63,380106.4,43966.02,9016.49,0,29312.839999999997,0,4600.0,148177.0,0,91036.64,0,3875.0,0,0,0,0,0,0,529.0,2700.0,0,77,0,4,0,7,0,2,6,0,0,22,0,2,0,0,0,0,0,0,2,1,0,8
358,40,"Ж","Москва",0.0,74144.0,244257.15,0.0,61421.5,0.0,0.0,79802.0,98119.0,28484.460000000003,14373.740000000002,0,1400.0,252.5,3440.0,17174.0,0,1172.0,0,6008.0,300.0,0,0,0,0,0,0,1211.5,0,59,0,5,0,2,1,3,3,0,0,2,0,2,3,0,0,0,0,0,0,1,0,23
359,33,"Ж","Новый Уренгой",0.0,3559220.49,0.0,0.0,29869.79,0.0,0.0,201048.03,104520.08,20537.870000000003,2011.9299999999998,0,0,0,1.0,5551.0,0,3044.0,0,0,0,0,0,0,0,0,0,0,65625.0,68,0,3,0,0,0,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0,1,15
360,46,"М","Москва",0.0,1074621.7,0.0,0.0,42427.26,0.0,0.0,128306.28,61368.85,17361.619999999995,12274.23,0,4079.0,512.0,0,0,0,72.0,0,0,0,0,0,0,0,0,1300.0,0,0,63,0,10,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30
361,40,"Ж","Москва",0.0,264009.79,0.0,0.1,2038284.13,0.0,0.0,847915.27,822046.99,53332.0,0,3322.54,11211.91,0,68100.0,79636.48999999999,0,42131.36,0,257100.0,1374.0,0,0,0,0,0,939.0,0,0,154,0,0,5,14,0,4,10,0,0,34,0,2,3,0,0,0,0,0,2,0,0,15
362,36,"М","Москва",8180099.38,0.0,0.0,0.0,54836.22,131560.66,0.0,473942.7,82444.77,583.31,0,0,80000.0,0,0,735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
363,45,"Ж","Новый Уренгой",0.0,0.0,105800.34,0.0,55742.56,0.0,0.0,123776.0,146327.85,34704.659999999996,0,0,0,1743.0,0,11581.0,0,23169.0,0,11625.0,20.0,0,0,0,0,0,0,0,0,64,0,0,0,0,1,0,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,35
364,37,"М","Томск",0.0,1002344.0,0.0,489.69,127815.15,0.0,0.0,52821.3,70042.53,61010.76,5727.77,0,0,1400.0,0,0,0,0,220.0,1684.0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,8
365,51,"Ж","Сургут",0.0,1738800.78,0.0,0.0,20976.75,80038.19,0.0,81034.44,68229.84,35762.74,5103.48,0,5000.0,0,0,3425.0,0,1700.0,0,0,0,1790.0,0,0,0,0,0,500.0,0,80,0,5,0,1,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,42
366,56,"М","Москва",0.0,337013.26,0.0,0.0,48412.06,0.0,0.0,141686.14,51073.78,24420.780000000002,0,0,600.0,0,0,0,0,508.0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13
367,39,"М","Москва",0.0,113025.16,0.0,0.0,20686.32,0.0,0.0,149338.36,104746.33,23980.4,9004.97,0,0,479.0,1500.0,0,0,6220.199999999999,850.0,5900.0,0,0,0,0,4850.0,4850.0,0,0,0,103,0,5,0,0,1,1,0,0,0,23,1,1,0,0,0,0,2,2,0,0,0,41
368,35,"М","Москва",0.0,0.0,191020.96,0.0,26872.19,0.0,0.0,193746.72,105416.67,42873.97,7289.93,0,397.0,1474.42,1400.0,0,0,11728.35,0,0,0,0,0,0,12000.0,12000.0,1900.0,0,3748.53,75,0,3,0,1,1,1,0,0,0,9,0,0,0,0,0,0,1,1,1,0,2,30
369,39,"М","Москва",1036080.87,0.0,0.0,0.0,149493.68,1173137.32,2122727.87,441311.82,75714.63,24660.93,24880.400000000005,0,0,0,450.0,0,0,2720.0,0,0,124.0,0,0,0,0,0,0,0,0,65,0,10,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,17
370,34,"М","ДРБЦР",0.0,1209915.62,12997.2,0.0,718982.61,0.0,0.0,217898.85,180348.12,46351.09999999999,21043.61,0,0,0,0,5396.0,0,27716.0,0,0,0,0,0,0,9000.0,9000.0,0,0,76066.56,94,0,8,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,0,4,30
371,35,"М","Санкт-Петербург",0.0,0.0,137017.63,278.14,617814.09,0.0,0.0,183961.98,150626.96,33556.41,4716.21,0,1015.65,23348.4,385.0,8962.0,0,10596.0,0,2600.0,0,0,0,51.0,1904.76,1904.76,34461.88,1816.38,0,124,0,6,0,3,1,1,3,0,0,10,0,1,0,0,0,1,1,1,3,1,0,35
372,48,"Ж","Москва",0.0,351135.55,0.0,0.0,8767.04,0.0,0.0,80234.63,67034.09,19795.49,1895.6,0,0,0,0,0,0,0,0,44454.0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
373,53,"Ж","Москва",0.0,0.0,227839.95,258.61,203408.5,0.0,1562818.96,185020.0,146634.81,55578.560000000005,0,0,2623.25,0,0,0,0,0,0,4440.0,3900.0,500.0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,14
374,49,"Ж","Москва",0.0,698551.01,0.0,143.68,231197.74,400769.62,800000.0,301020.0,56843.72,27086.439999999995,2199.99,0,2059.27,3500.0,1934.0,998.5,0,2068.0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,4,1,3,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,26
375,40,"Ж","Москва",0.0,773586.21,0.0,0.0,209925.73,0.0,0.0,248279.3,125420.56,11035.18,0,0,0,0,2450.0,56329.2,0,0,0,0,0,0,0,0,0,0,34650.0,0,0,54,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
376,35,"Ж","Санкт-Петербург",6501086.0,0.0,0.0,0.0,129700.94,0.0,0.0,107101.45,117658.27,4839.87,0,0,1897.0,0,0,70301.0,0,6200.0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
377,45,"Ж","Новый Уренгой",3596732.84,1363264.42,536435.17,0.0,5046.0,0.0,0.0,72045.33,82947.91,8561.41,0,0,399.0,0,0,0,0,0,0,25900.0,0,0,0,0,0,0,0,0,13075.0,18,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7
378,57,"Ж","Москва",0.0,0.0,205766.66,0.0,17509.12,0.0,0.0,67219.29,176464.81,29818.250000000007,6850.5599999999995,0,0,0,0,11980.0,0,109000.0,0,0,0,0,0,0,0,0,0,0,1141.0,30,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15
379,53,"Ж","Москва",0.0,1553344.46,0.0,0.0,50854.93,0.0,0.0,153661.84,67321.68,22934.18,603.0,0,1200.0,0,2600.0,9436.0,0,16725.0,0,0,0,0,0,0,0,0,0,0,24000.0,103,0,6,0,1,0,1,6,0,0,12,0,0,0,0,0,0,0,0,0,0,1,50
380,31,"М","Москва",14606049.45,0.0,0.0,0.0,295671.29,3113975.22,0.0,807223.99,236349.06,9344.31,29544.55,0,1200.0,502.5,2900.0,65200.0,0,4881.7,0,1850.0,500.0,0,0,0,44078.0,44078.0,17300.0,0,0,73,0,13,0,6,2,1,1,0,0,3,0,1,1,0,0,0,7,7,6,0,0,6
381,35,"Ж","Москва",0.0,0.0,569672.69,0.0,11280.17,0.0,0.0,162313.33,56812.87,18134.87,0,0,2890.0,0,1799.0,730.0,0,13155.0,0,0,200.0,0,0,0,0,0,0,0,32435.25,77,0,0,0,1,0,1,1,0,0,19,0,0,1,0,0,0,0,0,0,0,1,30
382,44,"Ж","Санкт-Петербург",0.0,1428471.59,22434.54,0.0,9723.57,4747.04,0.0,169925.69,193073.75,32762.87,0,0,2964.3,0,0,45917.5,0,7398.0,0,20726.0,0,2641.91,0,0,0,0,19600.0,0,0,138,0,0,0,2,0,0,5,0,0,26,0,5,0,6,0,0,0,0,6,0,0,25
383,36,"Ж","Москва",3456344.21,0.0,0.0,0.0,77062.94,0.0,0.0,65745.07,137078.67,18581.799999999996,328.0,0,9000.0,0,0,7556.0,0,13859.0,0,2880.0,0,0,27422.0,0,32150.0,32150.0,0,0,0,105,0,1,0,4,0,0,10,0,0,4,0,2,0,0,2,0,6,6,0,0,0,37
384,31,"М","Санкт-Петербург",3472715.73,0.0,267118.82,0.0,480865.89,0.0,0.0,253335.05,273974.35,235589.22,13626.96,0,599.0,300.0,0,0,14850.0,0,0,2710.0,0,0,0,19.0,0,0,0,0,0,84,0,7,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,45
385,35,"Ж","Москва",0.0,0.0,261217.8,0.0,12590.21,0.0,0.0,146843.71,160292.68,39115.18,0,0,5028.0,275.0,12829.0,33183.0,0,0,0,8107.0,990.0,0,0,0,0,0,12999.0,0,12075.46,118,0,0,0,2,1,4,8,0,0,0,0,4,1,0,0,0,0,0,4,0,1,44
386,33,"М","Новый Уренгой",0.0,1348223.27,0.0,0.0,6322.86,0.0,0.0,497935.84,343943.38,19249.989999999998,5099.629999999999,0,0,502.08,0,0,0,0,0,0,11500.0,0,0,0,0,0,0,281350.0,0,346,0,4,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,261,0,43
387,29,"Ж","Москва",0.0,0.0,137104.69,0.0,4475.73,0.0,0.0,170347.63,122226.06,31720.140000000003,0,0,129.0,0,0,8144.5,0,3542.0,0,12900.0,0,0,0,0,0,0,1330.0,0,797.45,79,0,0,0,1,0,0,3,0,0,9,0,1,0,0,0,0,0,0,2,0,1,15
388,46,"М","ДРБЦР",0.0,736422.16,313410.95,0.0,55905.59,0.0,0.0,166904.33,288688.48,34107.65,45124.240000000005,0,0,0,0,22534.0,0,1632.0,0,5520.0,0,0,0,0,600.0,600.0,0,0,1552.5,171,0,28,0,0,0,0,6,0,0,13,0,3,0,0,0,0,3,3,0,0,1,53
389,54,"М","Томск",0.0,275441.25,27300.21,16072.29,41690.33,0.0,0.0,138855.4,69460.76,17732.020000000004,6267.22,384.63,24601.120000000003,0,0,669.0,0,0,0,680.0,0,0,0,0,0,0,0,0,0,83,0,5,1,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
